*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-15 18:44:22 192.168.87.151,2955,808,0,0
2017-07-15 18:44:22 192.168.87.152,1790,2354,3,0
2017-07-15 18:44:32 192.168.87.151,2711,764,0,0
2017-07-15 18:44:32 192.168.87.152,1347,2069,3,0
2017-07-15 18:44:42 192.168.87.151,2503,658,0,0
2017-07-15 18:44:42 192.168.87.152,1737,2267,2,0
2017-07-15 18:44:52 192.168.87.151,2503,658,0,0
2017-07-15 18:44:53 192.168.87.152,1737,2267,82,0
2017-07-15 18:45:02 192.168.87.151,3149,1187,0,0
2017-07-15 18:45:02 192.168.87.152,2160,2376,3,0
2017-07-15 18:45:12 192.168.87.151,2913,891,0,0
2017-07-15 18:45:14 192.168.87.152,1341,2089,54,0
2017-07-15 18:45:22 192.168.87.151,2369,658,0,0
2017-07-15 18:45:23 192.168.87.152,1844,2402,53,0
2017-07-15 18:45:32 192.168.87.151,2735,743,0,0
2017-07-15 18:45:33 192.168.87.152,1558,2229,89,0
2017-07-15 18:45:42 192.168.87.151,2812,763,0,0
2017-07-15 18:45:44 192.168.87.152,1417,2119,7,0
2017-07-15 18:45:53 192.168.87.151,2429,787,0,0
2017-07-15 18:45:53 192.168.87.152,1417,2119,46,0
2017-07-15 18:46:03 192.168.87.151,1256,470,0,0
2017-07-15 18:46:03 192.168.87.152,1496,1556,77,0
2017-07-15 18:46:13 192.168.87.151,2833,763,0,0
2017-07-15 18:46:13 192.168.87.152,1357,2107,99,0
2017-07-15 18:46:23 192.168.87.151,2390,658,0,0
2017-07-15 18:46:23 192.168.87.152,1714,2336,25,0
2017-07-15 18:46:33 192.168.87.151,2951,859,0,0
2017-07-15 18:46:33 192.168.87.152,2202,2592,56,0
2017-07-15 18:46:43 192.168.87.151,2951,859,0,0
2017-07-15 18:46:43 192.168.87.152,2202,2592,72,0
2017-07-15 18:46:53 192.168.87.151,2869,848,0,0
2017-07-15 18:46:53 192.168.87.152,1297,2136,105,0
2017-07-15 18:47:03 192.168.87.151,2394,573,0,0
2017-07-15 18:47:04 192.168.87.152,1701,2390,554,0
2017-07-15 18:47:13 192.168.87.151,2942,932,0,0
2017-07-15 18:47:14 192.168.87.152,1747,2380,7,0
2017-07-15 18:47:23 192.168.87.151,2924,988,0,0
2017-07-15 18:47:23 192.168.87.152,1747,2380,71,0
2017-07-15 18:47:33 192.168.87.151,715,261,0,0
2017-07-15 18:47:34 192.168.87.152,1747,2380,28,0
2017-07-15 18:47:43 192.168.87.151,1651,808,0,0
2017-07-15 18:47:43 192.168.87.152,1294,1277,27,0
2017-07-15 18:47:53 192.168.87.151,2785,762,0,0
2017-07-15 18:47:53 192.168.87.152,1360,2083,60,0
2017-07-15 18:48:03 192.168.87.151,2495,753,0,0
2017-07-15 18:48:03 192.168.87.152,1631,2394,88,0
2017-07-15 18:48:13 192.168.87.151,2869,764,0,0
2017-07-15 18:48:13 192.168.87.152,1750,2309,116,0
2017-07-15 18:48:23 192.168.87.151,2795,763,0,0
2017-07-15 18:48:23 192.168.87.152,1415,2195,46,0
2017-07-15 18:48:33 192.168.87.151,2795,763,0,0
2017-07-15 18:48:33 192.168.87.152,1415,2195,79,0
2017-07-15 18:48:43 192.168.87.151,2574,711,0,0
2017-07-15 18:48:43 192.168.87.152,1712,2250,88,0
2017-07-15 18:48:53 192.168.87.151,2860,838,0,0
2017-07-15 18:48:54 192.168.87.152,1813,2486,45,0
2017-07-15 18:49:03 192.168.87.151,2654,848,0,0
2017-07-15 18:49:04 192.168.87.152,1127,1997,572,0
2017-07-15 18:49:13 192.168.87.151,2295,691,0,0
2017-07-15 18:49:13 192.168.87.152,1576,2328,81,0
2017-07-15 18:49:23 192.168.87.151,2760,763,0,0
2017-07-15 18:49:23 192.168.87.152,1576,2328,9,0
2017-07-15 18:49:33 192.168.87.151,2526,807,0,0
2017-07-15 18:49:33 192.168.87.152,1560,2247,17,0
2017-07-15 18:49:43 192.168.87.151,2503,711,0,0
2017-07-15 18:49:43 192.168.87.152,1741,2297,46,0
2017-07-15 18:49:53 192.168.87.151,2791,710,0,0
2017-07-15 18:49:53 192.168.87.152,1571,2357,11,0
2017-07-15 18:50:03 192.168.87.151,2773,858,0,0
2017-07-15 18:50:03 192.168.87.152,1403,2136,6,0
2017-07-15 18:50:13 192.168.87.151,2338,659,0,0
2017-07-15 18:50:13 192.168.87.152,1583,2296,37,0
2017-07-15 18:50:23 192.168.87.151,2338,659,0,0
2017-07-15 18:50:23 192.168.87.152,1583,2296,9,0
2017-07-15 18:50:33 192.168.87.151,2857,764,0,0
2017-07-15 18:50:33 192.168.87.152,1860,2398,11,0
2017-07-15 18:50:43 192.168.87.151,2909,847,0,0
2017-07-15 18:50:43 192.168.87.152,1272,2052,3,0
2017-07-15 18:50:53 192.168.87.151,2567,704,0,0
2017-07-15 18:50:53 192.168.87.152,1850,2495,19,0
2017-07-15 18:51:03 192.168.87.151,2837,815,0,0
2017-07-15 18:51:03 192.168.87.152,1710,2296,5,0
2017-07-15 18:51:13 192.168.87.151,2837,763,0,0
2017-07-15 18:51:13 192.168.87.152,1403,2181,86,0
2017-07-15 18:51:23 192.168.87.151,2458,659,0,0
2017-07-15 18:51:23 192.168.87.152,1553,2202,11,0
2017-07-15 18:51:33 192.168.87.151,2860,808,0,0
2017-07-15 18:51:33 192.168.87.152,1775,2411,20,0
2017-07-15 18:51:43 192.168.87.151,2760,711,0,0
2017-07-15 18:51:43 192.168.87.152,1343,2141,72,0
2017-07-15 18:51:53 192.168.87.151,2573,711,0,0
2017-07-15 18:51:53 192.168.87.152,1807,2350,201,0
2017-07-15 18:52:03 192.168.87.151,2861,884,0,0
2017-07-15 18:52:03 192.168.87.152,1715,2302,3,0
2017-07-15 18:52:13 192.168.87.151,2861,884,0,0
2017-07-15 18:52:13 192.168.87.152,1715,2302,50,0
2017-07-15 18:52:23 192.168.87.151,2869,795,0,0
2017-07-15 18:52:23 192.168.87.152,1452,2195,75,0
2017-07-15 18:52:33 192.168.87.151,2436,627,0,0
2017-07-15 18:52:33 192.168.87.152,1777,2380,197,0
2017-07-15 18:52:43 192.168.87.151,2842,848,0,0
2017-07-15 18:52:43 192.168.87.152,1579,2307,25,0
*
*

