*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-08-01 18:01:24 192.168.87.152,22903,761369,-1,0
2017-08-01 18:01:32 192.168.87.116,51197,2746,0,0
2017-08-01 18:01:32 192.168.87.152,7311,212659,19,0
2017-08-01 18:01:42 192.168.87.116,489264,14663,0,0
2017-08-01 18:01:42 192.168.87.152,14700,523640,223,0
2017-08-01 18:01:52 192.168.87.116,366195,16730,0,0
2017-08-01 18:01:53 192.168.87.152,14700,523640,344,0
2017-08-01 18:02:02 192.168.87.116,366195,16730,0,0
2017-08-01 18:02:03 192.168.87.152,14700,523640,496,0
2017-08-01 18:02:12 192.168.87.116,569939,17797,0,0
2017-08-01 18:02:12 192.168.87.152,14536,487980,102,0
2017-08-01 18:02:22 192.168.87.116,471709,15516,0,0
2017-08-01 18:02:23 192.168.87.152,15680,515346,579,0
2017-08-01 18:02:32 192.168.87.116,1252621,31371,0,0
2017-08-01 18:02:32 192.168.87.152,15680,515346,118,0
2017-08-01 18:02:42 192.168.87.116,956077,29750,0,0
2017-08-01 18:02:43 192.168.87.152,15680,515346,984,0
2017-08-01 18:02:52 192.168.87.116,481518,16759,0,0
2017-08-01 18:02:52 192.168.87.152,24769,938902,100,0
2017-08-01 18:03:02 192.168.87.116,859517,22105,0,0
2017-08-01 18:03:02 192.168.87.152,19253,1055822,103,0
2017-08-01 18:03:12 192.168.87.116,859517,22105,0,0
2017-08-01 18:03:13 192.168.87.152,30661,883303,1043,0
2017-08-01 18:03:22 192.168.87.116,928971,29577,0,0
2017-08-01 18:03:22 192.168.87.152,23007,888343,100,0
2017-08-01 18:03:32 192.168.87.116,553605,15557,0,0
2017-08-01 18:03:33 192.168.87.152,17483,649952,216,0
2017-08-01 18:03:42 192.168.87.116,607677,17551,0,0
2017-08-01 18:03:42 192.168.87.152,17483,649952,267,0
2017-08-01 18:03:52 192.168.87.116,607677,17551,0,0
2017-08-01 18:03:54 192.168.87.152,13845,535348,-1,0
2017-08-01 18:04:02 192.168.87.116,1737862,48402,0,0
2017-08-01 18:04:04 192.168.87.152,37954,1522777,-1,0
2017-08-01 18:04:12 192.168.87.116,939818,27094,0,0
2017-08-01 18:04:13 192.168.87.152,38620,1496762,944,0
2017-08-01 18:04:22 192.168.87.116,1234922,33049,0,0
2017-08-01 18:04:24 192.168.87.152,28127,1102557,-1,0
2017-08-01 18:04:32 192.168.87.116,663982,24733,0,0
2017-08-01 18:04:33 192.168.87.152,28127,1102557,1259,0
2017-08-01 18:04:42 192.168.87.116,213974,7931,0,0
2017-08-01 18:04:42 192.168.87.152,13259,445962,122,0
2017-08-01 18:04:52 192.168.87.116,695562,18781,0,0
2017-08-01 18:04:52 192.168.87.152,19895,791313,201,0
2017-08-01 18:05:02 192.168.87.116,223873,8276,0,0
2017-08-01 18:05:02 192.168.87.152,8665,229095,28,0
2017-08-01 18:05:12 192.168.87.116,8756,889,0,0
2017-08-01 18:05:12 192.168.87.152,1480,3392,20,0
2017-08-01 18:05:22 192.168.87.116,522819,19350,0,0
2017-08-01 18:05:24 192.168.87.152,1480,3392,593,0
2017-08-01 18:05:32 192.168.87.116,236477,9069,0,0
2017-08-01 18:05:33 192.168.87.152,1480,3392,232,0
2017-08-01 18:05:42 192.168.87.116,236477,9069,0,0
2017-08-01 18:05:43 192.168.87.152,1480,3392,495,0
2017-08-01 18:05:52 192.168.87.116,593028,16801,0,0
2017-08-01 18:05:54 192.168.87.152,1480,3392,1946,0
2017-08-01 18:06:02 192.168.87.116,436529,16641,0,0
2017-08-01 18:06:04 192.168.87.152,1480,3392,937,0
2017-08-01 18:06:12 192.168.87.116,24128,1708,0,0
2017-08-01 18:06:13 192.168.87.152,1480,3392,1148,0
2017-08-01 18:06:22 192.168.87.116,195471,7883,0,0
2017-08-01 18:06:23 192.168.87.152,10765,346323,878,0
2017-08-01 18:06:32 192.168.87.116,438189,14063,0,0
2017-08-01 18:06:34 192.168.87.152,10765,346323,-1,0
2017-08-01 18:06:42 192.168.87.116,136577,4656,0,0
2017-08-01 18:06:42 192.168.87.152,9638,318456,95,0
2017-08-01 18:06:52 192.168.87.116,462899,13274,0,0
2017-08-01 18:06:53 192.168.87.152,9638,318456,241,0
2017-08-01 18:07:02 192.168.87.116,254404,8973,0,0
2017-08-01 18:07:04 192.168.87.152,9638,318456,224,0
2017-08-01 18:07:12 192.168.87.116,241299,13255,0,0
2017-08-01 18:07:13 192.168.87.152,9638,318456,190,0
2017-08-01 18:07:22 192.168.87.116,80419,3644,0,0
2017-08-01 18:07:24 192.168.87.152,9638,318456,194,0
2017-08-01 18:07:32 192.168.87.116,80419,3644,0,0
2017-08-01 18:07:33 192.168.87.152,9638,318456,728,0
2017-08-01 18:07:42 192.168.87.116,529655,14884,0,0
2017-08-01 18:07:42 192.168.87.152,9643,323270,58,0
2017-08-01 18:07:52 192.168.87.116,218652,7657,0,0
2017-08-01 18:07:52 192.168.87.152,9668,291156,19,0
2017-08-01 18:08:02 192.168.87.116,748289,18311,0,0
2017-08-01 18:08:03 192.168.87.152,17786,770738,179,0
2017-08-01 18:08:12 192.168.87.116,870153,24287,0,0
2017-08-01 18:08:14 192.168.87.152,21245,860957,1226,0
2017-08-01 18:08:22 192.168.87.116,244664,9418,0,0
2017-08-01 18:08:23 192.168.87.152,21245,860957,94,0
2017-08-01 18:08:32 192.168.87.116,266747,13560,0,0
2017-08-01 18:08:34 192.168.87.152,10928,358033,-1,0
2017-08-01 18:08:42 192.168.87.116,172432,5516,0,0
2017-08-01 18:08:44 192.168.87.152,10928,358033,-1,0
2017-08-01 18:08:53 192.168.87.116,220096,7325,0,0
2017-08-01 18:08:55 192.168.87.152,4495,134047,-1,0
2017-08-01 18:09:03 192.168.87.116,413629,12603,0,0
2017-08-01 18:09:05 192.168.87.152,4495,134047,-1,0
2017-08-01 18:09:13 192.168.87.116,15610,3240,0,0
2017-08-01 18:09:13 192.168.87.152,4495,134047,284,0
2017-08-01 18:09:23 192.168.87.116,15610,3240,0,0
2017-08-01 18:09:23 192.168.87.152,4495,134047,634,0
2017-08-01 18:09:33 192.168.87.116,211219,9465,0,0
2017-08-01 18:09:33 192.168.87.152,8287,241081,759,0
2017-08-01 18:09:43 192.168.87.116,580731,16408,0,0
2017-08-01 18:09:43 192.168.87.152,16767,628882,909,0
2017-08-01 18:09:53 192.168.87.116,784304,26215,0,0
2017-08-01 18:09:53 192.168.87.152,16767,628882,187,0
2017-08-01 18:10:03 192.168.87.116,44438,2157,0,0
2017-08-01 18:10:05 192.168.87.152,11710,420233,-1,0
2017-08-01 18:10:13 192.168.87.116,6687,1446,0,0
2017-08-01 18:10:13 192.168.87.152,11710,420233,22,0
2017-08-01 18:10:23 192.168.87.116,223369,10950,0,0
2017-08-01 18:10:25 192.168.87.152,11710,420233,-1,0
2017-08-01 18:10:33 192.168.87.116,23690,1280,0,0
2017-08-01 18:10:35 192.168.87.152,11710,420233,-1,0
2017-08-01 18:10:43 192.168.87.116,108102,4428,0,0
2017-08-01 18:10:43 192.168.87.152,4689,127867,100,0
2017-08-01 18:10:53 192.168.87.116,456213,16255,0,0
2017-08-01 18:10:54 192.168.87.152,4689,127867,1322,0
2017-08-01 18:11:03 192.168.87.116,84880,7852,0,0
2017-08-01 18:11:03 192.168.87.152,9097,272411,265,0
2017-08-01 18:11:13 192.168.87.116,84880,7852,0,0
2017-08-01 18:11:13 192.168.87.152,9097,272411,149,0
2017-08-01 18:11:23 192.168.87.116,991500,25225,0,0
2017-08-01 18:11:24 192.168.87.152,23121,985034,875,0
2017-08-01 18:11:33 192.168.87.116,1090833,28933,0,0
2017-08-01 18:11:34 192.168.87.152,23121,985034,1206,0
2017-08-01 18:11:43 192.168.87.116,265900,11239,0,0
2017-08-01 18:11:44 192.168.87.152,23121,985034,1505,0
2017-08-01 18:11:53 192.168.87.116,237726,7850,0,0
2017-08-01 18:11:53 192.168.87.152,23121,985034,773,0
2017-08-01 18:12:03 192.168.87.116,24335,1571,0,0
2017-08-01 18:12:03 192.168.87.152,23121,985034,129,0
2017-08-01 18:12:13 192.168.87.116,9593,1024,0,0
2017-08-01 18:12:13 192.168.87.152,9714,365243,231,0
2017-08-01 18:12:23 192.168.87.116,363063,15911,0,0
2017-08-01 18:12:24 192.168.87.152,9714,365243,1132,0
2017-08-01 18:12:33 192.168.87.116,554696,20617,0,0
2017-08-01 18:12:34 192.168.87.152,11204,340490,951,0
2017-08-01 18:12:43 192.168.87.116,690125,18926,0,0
2017-08-01 18:12:43 192.168.87.152,20922,772879,249,0
2017-08-01 18:12:53 192.168.87.116,265426,9239,0,0
2017-08-01 18:12:53 192.168.87.152,20922,772879,475,0
2017-08-01 18:13:03 192.168.87.116,119494,4116,0,0
2017-08-01 18:13:03 192.168.87.152,20922,772879,266,0
2017-08-01 18:13:13 192.168.87.116,119494,4116,0,0
2017-08-01 18:13:15 192.168.87.152,6856,218145,-1,0
2017-08-01 18:13:23 192.168.87.116,602523,17480,0,0
2017-08-01 18:13:24 192.168.87.152,6856,218145,812,0
2017-08-01 18:13:33 192.168.87.116,7022,572,0,0
2017-08-01 18:13:34 192.168.87.152,9261,323420,1190,0
2017-08-01 18:13:43 192.168.87.116,362990,12488,0,0
2017-08-01 18:13:44 192.168.87.152,9261,323420,1652,0
2017-08-01 18:13:53 192.168.87.116,140466,9775,0,0
2017-08-01 18:13:54 192.168.87.152,9261,323420,1250,0
2017-08-01 18:14:03 192.168.87.116,325558,9792,0,0
2017-08-01 18:14:04 192.168.87.152,9261,323420,464,0
2017-08-01 18:14:13 192.168.87.116,86576,4114,0,0
2017-08-01 18:14:15 192.168.87.152,9261,323420,-1,0
2017-08-01 18:14:23 192.168.87.116,10110,869,0,0
2017-08-01 18:14:24 192.168.87.152,9261,323420,261,0
2017-08-01 18:14:33 192.168.87.116,514438,13429,0,0
2017-08-01 18:14:35 192.168.87.152,9261,323420,-1,0
2017-08-01 18:14:43 192.168.87.116,204514,10305,0,0
2017-08-01 18:14:44 192.168.87.152,9261,323420,996,0
2017-08-01 18:14:53 192.168.87.116,348818,11214,0,0
2017-08-01 18:14:53 192.168.87.152,9261,323420,192,0
2017-08-01 18:15:03 192.168.87.116,348818,11214,0,0
2017-08-01 18:15:05 192.168.87.152,8086,261385,-1,0
2017-08-01 18:15:13 192.168.87.116,74668,7495,0,0
2017-08-01 18:15:14 192.168.87.152,8086,261385,1461,0
2017-08-01 18:15:23 192.168.87.116,10292,1222,0,0
2017-08-01 18:15:25 192.168.87.152,8086,261385,-1,0
2017-08-01 18:15:33 192.168.87.116,98461,8838,0,0
2017-08-01 18:15:35 192.168.87.152,8086,261385,-1,0
2017-08-01 18:15:43 192.168.87.116,37313,2167,0,0
2017-08-01 18:15:43 192.168.87.152,4164,64012,555,0
2017-08-01 18:15:53 192.168.87.116,263237,10305,0,0
2017-08-01 18:15:53 192.168.87.152,4164,64012,268,0
2017-08-01 18:16:03 192.168.87.116,58034,2608,0,0
2017-08-01 18:16:05 192.168.87.152,4164,64012,-1,0
2017-08-01 18:16:13 192.168.87.116,6688,600,0,0
2017-08-01 18:16:13 192.168.87.152,4668,115127,306,0
2017-08-01 18:16:23 192.168.87.116,183959,10808,0,0
2017-08-01 18:16:24 192.168.87.152,4668,115127,1462,0
2017-08-01 18:16:33 192.168.87.116,183959,10808,0,0
2017-08-01 18:16:33 192.168.87.152,8141,262195,348,0
2017-08-01 18:16:43 192.168.87.116,216809,7404,0,0
2017-08-01 18:16:45 192.168.87.152,8141,262195,-1,0
2017-08-01 18:16:53 192.168.87.116,216809,7404,0,0
2017-08-01 18:16:54 192.168.87.152,8141,262195,547,0
2017-08-01 18:17:03 192.168.87.116,514801,14233,0,0
2017-08-01 18:17:03 192.168.87.152,9526,330836,373,0
2017-08-01 18:17:13 192.168.87.116,278578,10383,0,0
2017-08-01 18:17:13 192.168.87.152,9426,265702,149,0
2017-08-01 18:17:23 192.168.87.116,644134,17567,0,0
2017-08-01 18:17:23 192.168.87.152,15689,590336,145,0
2017-08-01 18:17:33 192.168.87.116,483199,15161,0,0
2017-08-01 18:17:33 192.168.87.152,15689,590336,46,0
2017-08-01 18:17:43 192.168.87.116,170494,10134,0,0
2017-08-01 18:17:45 192.168.87.152,15689,590336,-1,0
2017-08-01 18:17:53 192.168.87.116,11470,1167,0,0
2017-08-01 18:17:53 192.168.87.152,15689,590336,75,0
2017-08-01 18:18:03 192.168.87.116,12893,865,0,0
2017-08-01 18:18:04 192.168.87.152,15689,590336,811,0
2017-08-01 18:18:13 192.168.87.116,531345,15141,0,0
2017-08-01 18:18:15 192.168.87.152,15689,590336,-1,0
2017-08-01 18:18:23 192.168.87.116,317430,9874,0,0
2017-08-01 18:18:24 192.168.87.152,15689,590336,1256,0
2017-08-01 18:18:33 192.168.87.116,758390,21148,0,0
2017-08-01 18:18:35 192.168.87.152,8527,299592,1592,0
2017-08-01 18:18:43 192.168.87.116,758390,21148,0,0
2017-08-01 18:18:44 192.168.87.152,8527,299592,589,0
2017-08-01 18:18:53 192.168.87.116,317933,9579,0,0
2017-08-01 18:18:54 192.168.87.152,8527,299592,510,0
2017-08-01 18:19:03 192.168.87.116,49928,6790,0,0
2017-08-01 18:19:04 192.168.87.152,8527,299592,475,0
2017-08-01 18:19:13 192.168.87.116,109472,5227,0,0
2017-08-01 18:19:13 192.168.87.152,8527,299592,152,0
2017-08-01 18:19:23 192.168.87.116,39183,1886,0,0
2017-08-01 18:19:23 192.168.87.152,8527,299592,64,0
2017-08-01 18:19:33 192.168.87.116,320317,8351,0,0
2017-08-01 18:19:35 192.168.87.152,8527,299592,-1,0
2017-08-01 18:19:43 192.168.87.116,55441,2726,0,0
2017-08-01 18:19:43 192.168.87.152,8527,299592,131,0
2017-08-01 18:19:53 192.168.87.116,40111,2696,0,0
2017-08-01 18:19:53 192.168.87.152,8527,299592,12,0
2017-08-01 18:20:03 192.168.87.116,227988,7353,0,0
2017-08-01 18:20:05 192.168.87.152,6378,197111,-1,0
2017-08-01 18:20:13 192.168.87.116,117372,6346,0,0
2017-08-01 18:20:13 192.168.87.152,6378,197111,14,0
2017-08-01 18:20:23 192.168.87.116,53563,5813,0,0
2017-08-01 18:20:24 192.168.87.152,6378,197111,1234,0
2017-08-01 18:20:33 192.168.87.116,53563,5813,0,0
2017-08-01 18:20:33 192.168.87.152,6378,197111,114,0
2017-08-01 18:20:43 192.168.87.116,10941,850,0,0
2017-08-01 18:20:45 192.168.87.152,3255,69929,1435,0
2017-08-01 18:20:53 192.168.87.116,410105,12572,0,0
2017-08-01 18:20:53 192.168.87.152,3255,69929,114,0
2017-08-01 18:21:03 192.168.87.116,93094,4724,0,0
2017-08-01 18:21:04 192.168.87.152,3255,69929,697,0
2017-08-01 18:21:13 192.168.87.116,48629,2661,0,0
2017-08-01 18:21:13 192.168.87.152,6234,226782,89,0
2017-08-01 18:21:23 192.168.87.116,277259,9035,0,0
2017-08-01 18:21:23 192.168.87.152,7406,255490,61,0
2017-08-01 18:21:33 192.168.87.116,171525,10882,0,0
2017-08-01 18:21:35 192.168.87.152,7406,255490,-1,0
2017-08-01 18:21:43 192.168.87.116,42787,2566,0,0
2017-08-01 18:21:43 192.168.87.152,7406,255490,58,0
2017-08-01 18:21:53 192.168.87.116,105247,3839,0,0
2017-08-01 18:21:55 192.168.87.152,7406,255490,-1,0
2017-08-01 18:22:03 192.168.87.116,8394,904,0,0
2017-08-01 18:22:05 192.168.87.152,7406,255490,-1,0
2017-08-01 18:22:13 192.168.87.116,8294,1217,0,0
2017-08-01 18:22:15 192.168.87.152,7406,255490,-1,0
2017-08-01 18:22:23 192.168.87.116,8294,1217,0,0
2017-08-01 18:22:25 192.168.87.152,7406,255490,-1,0
2017-08-01 18:22:33 192.168.87.116,8676,1019,0,0
2017-08-01 18:22:35 192.168.87.152,7406,255490,-1,0
2017-08-01 18:22:43 192.168.87.116,6678,1199,0,0
2017-08-01 18:22:45 192.168.87.152,7406,255490,-1,0
2017-08-01 18:22:53 192.168.87.116,7772,1179,0,0
2017-08-01 18:22:55 192.168.87.152,7406,255490,-1,0
2017-08-01 18:23:03 192.168.87.116,13804,5410,0,0
2017-08-01 18:23:05 192.168.87.152,7406,255490,-1,0
2017-08-01 18:23:13 192.168.87.116,8609,754,0,0
2017-08-01 18:23:15 192.168.87.152,7406,255490,-1,0
2017-08-01 18:23:23 192.168.87.116,5925,830,0,0
2017-08-01 18:23:25 192.168.87.152,7406,255490,-1,0
2017-08-01 18:23:33 192.168.87.116,8633,818,0,0
