
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-28 20:55:46 192.168.87.116,551630,16681,0,0
2017-07-28 20:55:47 192.168.87.152,43997,1683660,960,0
2017-07-28 20:55:56 192.168.87.116,40078,2473,0,0
2017-07-28 20:55:58 192.168.87.152,43997,1683660,-1,0
2017-07-28 20:56:06 192.168.87.116,40078,2473,0,0
2017-07-28 20:56:07 192.168.87.152,43997,1683660,659,0
2017-07-28 20:56:16 192.168.87.116,399551,17732,0,0
2017-07-28 20:56:17 192.168.87.152,9454,294559,835,0
2017-07-28 20:56:26 192.168.87.116,431929,13752,0,0
2017-07-28 20:56:26 192.168.87.152,24885,948369,91,0
2017-07-28 20:56:36 192.168.87.116,1185784,32004,0,0
2017-07-28 20:56:37 192.168.87.152,22350,844595,918,0
2017-07-28 20:56:46 192.168.87.116,993560,25656,0,0
2017-07-28 20:56:48 192.168.87.152,25711,1066907,-1,0
2017-07-28 20:56:56 192.168.87.116,9662,977,0,0
2017-07-28 20:56:57 192.168.87.152,25711,1066907,173,0
2017-07-28 20:57:06 192.168.87.116,13012,5234,0,0
2017-07-28 20:57:07 192.168.87.152,25711,1066907,514,0
2017-07-28 20:57:16 192.168.87.116,852508,24179,0,0
2017-07-28 20:57:17 192.168.87.152,8271,248423,731,0
2017-07-28 20:57:26 192.168.87.116,1101154,32846,0,0
2017-07-28 20:57:27 192.168.87.152,27529,1170153,567,0
2017-07-28 20:57:36 192.168.87.116,606576,17473,0,0
2017-07-28 20:57:37 192.168.87.152,27529,1170153,860,0
2017-07-28 20:57:46 192.168.87.116,270045,10758,0,0
2017-07-28 20:57:46 192.168.87.152,14403,477349,75,0
2017-07-28 20:57:56 192.168.87.116,270045,10758,0,0
2017-07-28 20:57:56 192.168.87.152,14403,477349,229,0
2017-07-28 20:58:06 192.168.87.116,214250,8619,0,0
2017-07-28 20:58:09 192.168.87.152,9260,253312,-1,0
2017-07-28 20:58:16 192.168.87.116,11159,1028,0,0
2017-07-28 20:58:18 192.168.87.152,9260,253312,-1,0
2017-07-28 20:58:26 192.168.87.116,8518,1602,0,0
2017-07-28 20:58:28 192.168.87.152,9260,253312,-1,0
2017-07-28 20:58:36 192.168.87.116,5775,764,0,0
2017-07-28 20:58:38 192.168.87.152,9260,253312,-1,0
2017-07-28 20:58:46 192.168.87.116,9882,2335,0,0
2017-07-28 20:58:48 192.168.87.152,9260,253312,-1,0
2017-07-28 20:58:56 192.168.87.116,13229,3486,0,0
2017-07-28 20:58:58 192.168.87.152,9260,253312,-1,0
2017-07-28 20:59:06 192.168.87.116,6215,715,0,0
2017-07-28 20:59:08 192.168.87.152,9260,253312,-1,0
2017-07-28 20:59:16 192.168.87.116,8910,906,0,0
2017-07-28 20:59:18 192.168.87.152,9260,253312,-1,0
