*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-07-15 19:16:06 192.168.87.152,1325,2113,116,0
2017-07-15 19:16:16 192.168.87.151,2685,759,0,0
2017-07-15 19:16:16 192.168.87.152,1731,2333,36,0
2017-07-15 19:16:26 192.168.87.151,2909,795,0,0
2017-07-15 19:16:26 192.168.87.152,1709,2347,63,0
2017-07-15 19:16:36 192.168.87.151,2427,627,0,0
2017-07-15 19:16:36 192.168.87.152,1448,2144,99,0
2017-07-15 19:16:46 192.168.87.151,2750,847,0,0
2017-07-15 19:16:46 192.168.87.152,1625,2302,111,0
2017-07-15 19:16:56 192.168.87.151,2929,807,0,0
2017-07-15 19:16:56 192.168.87.152,1825,2480,36,0
2017-07-15 19:17:06 192.168.87.151,2525,712,0,0
2017-07-15 19:17:06 192.168.87.152,1323,2060,66,0
2017-07-15 19:17:16 192.168.87.151,2734,711,0,0
2017-07-15 19:17:16 192.168.87.152,1684,2314,151,0
2017-07-15 19:17:26 192.168.87.151,2803,806,0,0
2017-07-15 19:17:26 192.168.87.152,1509,2290,3,0
2017-07-15 19:17:36 192.168.87.151,2566,753,0,0
2017-07-15 19:17:36 192.168.87.152,1625,2301,42,0
2017-07-15 19:17:46 192.168.87.151,2835,762,0,0
2017-07-15 19:17:46 192.168.87.152,1733,2289,75,0
2017-07-15 19:17:56 192.168.87.151,2835,762,0,0
2017-07-15 19:17:57 192.168.87.152,1733,2289,196,0
2017-07-15 19:18:06 192.168.87.151,2841,764,0,0
2017-07-15 19:18:06 192.168.87.152,1777,2381,33,0
2017-07-15 19:18:16 192.168.87.151,2368,660,0,0
2017-07-15 19:18:16 192.168.87.152,1321,2066,65,0
2017-07-15 19:18:26 192.168.87.151,2970,849,0,0
2017-07-15 19:18:26 192.168.87.152,1790,2397,8,0
2017-07-15 19:18:36 192.168.87.151,2845,859,0,0
2017-07-15 19:18:36 192.168.87.152,1467,2235,13,0
2017-07-15 19:18:46 192.168.87.151,2527,658,0,0
2017-07-15 19:18:46 192.168.87.152,1634,2230,34,0
2017-07-15 19:18:56 192.168.87.151,2778,763,0,0
2017-07-15 19:18:56 192.168.87.152,1694,2249,6,0
2017-07-15 19:19:06 192.168.87.151,2702,711,0,0
2017-07-15 19:19:06 192.168.87.152,1588,2384,4,0
2017-07-15 19:19:16 192.168.87.151,2444,701,0,0
2017-07-15 19:19:18 192.168.87.152,1397,2161,-1,0
2017-07-15 19:19:26 192.168.87.151,2639,848,0,0
2017-07-15 19:19:26 192.168.87.152,1449,2192,59,0
2017-07-15 19:19:36 192.168.87.151,2750,764,0,0
2017-07-15 19:19:36 192.168.87.152,1754,2348,84,0
2017-07-15 19:19:46 192.168.87.151,2750,764,0,0
2017-07-15 19:19:47 192.168.87.152,1754,2348,348,0
2017-07-15 19:19:56 192.168.87.151,2428,659,0,0
2017-07-15 19:19:56 192.168.87.152,1318,2098,41,0
2017-07-15 19:20:06 192.168.87.151,2744,711,0,0
2017-07-15 19:20:07 192.168.87.152,1769,2487,65,0
2017-07-15 19:20:16 192.168.87.151,2864,840,0,0
2017-07-15 19:20:17 192.168.87.152,1125,2063,98,0
2017-07-15 19:20:26 192.168.87.151,2471,659,0,0
2017-07-15 19:20:26 192.168.87.152,1740,2292,35,0
2017-07-15 19:20:36 192.168.87.151,2806,763,0,0
2017-07-15 19:20:37 192.168.87.152,1712,2341,58,0
2017-07-15 19:20:46 192.168.87.151,2759,763,0,0
2017-07-15 19:20:47 192.168.87.152,1704,2308,89,0
2017-07-15 19:20:56 192.168.87.151,2497,701,0,0
2017-07-15 19:20:57 192.168.87.152,1392,2167,117,0
2017-07-15 19:21:06 192.168.87.151,2897,763,0,0
2017-07-15 19:21:07 192.168.87.152,1790,2367,39,0
2017-07-15 19:21:16 192.168.87.151,2856,763,0,0
2017-07-15 19:21:17 192.168.87.152,1690,2258,121,0
2017-07-15 19:21:27 192.168.87.151,2418,605,0,0
2017-07-15 19:21:27 192.168.87.152,1278,2120,100,0
2017-07-15 19:21:37 192.168.87.151,2418,605,0,0
2017-07-15 19:21:37 192.168.87.152,1278,2120,26,0
