*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-08-03 16:40:56 192.168.87.116,669725,25702,0,0
2017-08-03 16:40:57 192.168.87.152,21285,681780,81,0
2017-08-03 16:41:06 192.168.87.116,669725,25702,0,0
2017-08-03 16:41:06 192.168.87.152,21285,681780,78,0
2017-08-03 16:41:16 192.168.87.116,937573,24620,0,0
2017-08-03 16:41:16 192.168.87.152,30722,1258996,108,0
2017-08-03 16:41:26 192.168.87.116,983876,28881,0,0
2017-08-03 16:41:26 192.168.87.152,23105,836411,292,0
2017-08-03 16:41:36 192.168.87.116,800770,23941,0,0
2017-08-03 16:41:38 192.168.87.152,19425,699588,-1,0
2017-08-03 16:41:46 192.168.87.116,225340,8733,0,0
2017-08-03 16:41:46 192.168.87.152,19425,699588,263,0
2017-08-03 16:41:56 192.168.87.116,8233,1053,0,0
2017-08-03 16:41:56 192.168.87.152,19425,699588,45,0
2017-08-03 16:42:06 192.168.87.116,259237,12951,0,0
2017-08-03 16:42:08 192.168.87.152,19425,699588,-1,0
2017-08-03 16:42:16 192.168.87.116,6452,678,0,0
