*
*
*   Date      Time      IP,bpsIn,bpsOut,rtt(ms),packet loss(%)
2017-08-03 17:08:45 192.168.87.116,648201,17531,0,0
2017-08-03 17:08:45 192.168.87.152,22323,891347,139,0
2017-08-03 17:08:55 192.168.87.116,1266046,33281,0,0
2017-08-03 17:08:55 192.168.87.152,28379,1173162,190,0
2017-08-03 17:09:05 192.168.87.116,1220481,32722,0,0
2017-08-03 17:09:06 192.168.87.152,30814,1221273,65,0
2017-08-03 17:09:15 192.168.87.116,841344,23750,0,0
2017-08-03 17:09:15 192.168.87.152,26062,1023829,148,0
2017-08-03 17:09:25 192.168.87.116,1340469,40018,0,0
2017-08-03 17:09:25 192.168.87.152,38175,1565460,198,0
2017-08-03 17:09:35 192.168.87.116,1948863,50900,0,0
2017-08-03 17:09:37 192.168.87.152,38175,1565460,-1,0
2017-08-03 17:09:45 192.168.87.116,538292,15187,0,0
2017-08-03 17:09:45 192.168.87.152,38175,1565460,87,0
2017-08-03 17:09:55 192.168.87.116,538292,15187,0,0
2017-08-03 17:09:55 192.168.87.152,29037,1178847,86,0
2017-08-03 17:10:05 192.168.87.116,883598,24585,0,0
2017-08-03 17:10:06 192.168.87.152,29037,1178847,475,0
2017-08-03 17:10:15 192.168.87.116,1016468,27516,0,0
2017-08-03 17:10:15 192.168.87.152,29037,1178847,50,0
2017-08-03 17:10:25 192.168.87.116,748809,19632,0,0
2017-08-03 17:10:25 192.168.87.152,24590,995460,89,0
2017-08-03 17:10:35 192.168.87.116,1646609,43205,0,0
2017-08-03 17:10:35 192.168.87.152,24590,995460,56,0
2017-08-03 17:10:45 192.168.87.116,609628,21366,0,0
2017-08-03 17:10:46 192.168.87.152,25734,1077875,754,0
2017-08-03 17:10:55 192.168.87.116,1101994,28309,0,0
2017-08-03 17:10:57 192.168.87.152,28829,1234795,-1,0
2017-08-03 17:11:05 192.168.87.116,393361,12450,0,0
2017-08-03 17:11:05 192.168.87.152,12571,411206,307,0
2017-08-03 17:11:15 192.168.87.116,1931927,49352,0,0
2017-08-03 17:11:15 192.168.87.152,12571,411206,114,0
2017-08-03 17:11:25 192.168.87.116,1622963,39550,0,0
2017-08-03 17:11:26 192.168.87.152,42683,1861481,448,0
2017-08-03 17:11:35 192.168.87.116,1201311,32373,0,0
2017-08-03 17:11:36 192.168.87.152,42683,1861481,838,0
2017-08-03 17:11:45 192.168.87.116,1201311,32373,0,0
2017-08-03 17:11:46 192.168.87.152,42683,1861481,398,0
2017-08-03 17:11:55 192.168.87.116,1157846,31745,0,0
2017-08-03 17:11:56 192.168.87.152,24689,1290095,732,0
2017-08-03 17:12:05 192.168.87.116,1521653,39582,0,0
2017-08-03 17:12:06 192.168.87.152,44710,1463277,551,0
2017-08-03 17:12:15 192.168.87.116,1920609,53678,0,0
2017-08-03 17:12:16 192.168.87.152,44710,1463277,1159,0
2017-08-03 17:12:25 192.168.87.116,804433,23784,0,0
2017-08-03 17:12:25 192.168.87.152,36125,1483515,150,0
2017-08-03 17:12:35 192.168.87.116,694868,17703,0,0
2017-08-03 17:12:35 192.168.87.152,23675,988946,170,0
2017-08-03 17:12:45 192.168.87.116,2030293,50164,0,0
2017-08-03 17:12:47 192.168.87.152,36430,1626319,1465,0
2017-08-03 17:12:55 192.168.87.116,503891,15527,0,0
2017-08-03 17:12:56 192.168.87.152,15914,612187,1189,0
2017-08-03 17:13:05 192.168.87.116,1083034,28654,0,0
2017-08-03 17:13:07 192.168.87.152,31587,1332455,598,0
2017-08-03 17:13:15 192.168.87.116,1433223,37386,0,0
2017-08-03 17:13:17 192.168.87.152,31587,1332455,-1,0
2017-08-03 17:13:25 192.168.87.116,643606,22036,0,0
2017-08-03 17:13:25 192.168.87.152,20397,853191,78,0
2017-08-03 17:13:35 192.168.87.116,643606,22036,0,0
2017-08-03 17:13:35 192.168.87.152,20397,853191,185,0
2017-08-03 17:13:45 192.168.87.116,1262880,33141,0,0
2017-08-03 17:13:46 192.168.87.152,40903,1719286,1151,0
2017-08-03 17:13:55 192.168.87.116,1375308,36674,0,0
2017-08-03 17:13:55 192.168.87.152,29445,1260620,107,0
2017-08-03 17:14:05 192.168.87.116,1178920,32978,0,0
2017-08-03 17:14:06 192.168.87.152,27707,1014575,210,0
2017-08-03 17:14:15 192.168.87.116,1403257,35185,0,0
2017-08-03 17:14:15 192.168.87.152,41497,1838271,115,0
2017-08-03 17:14:25 192.168.87.116,2091603,52638,0,0
2017-08-03 17:14:26 192.168.87.152,41497,1838271,461,0
2017-08-03 17:14:35 192.168.87.116,554110,17087,0,0
2017-08-03 17:14:37 192.168.87.152,41497,1838271,-1,0
2017-08-03 17:14:45 192.168.87.116,29115,1908,0,0
2017-08-03 17:14:47 192.168.87.152,41497,1838271,1026,0
2017-08-03 17:14:55 192.168.87.116,540389,20392,0,0
2017-08-03 17:14:55 192.168.87.152,41497,1838271,129,0
2017-08-03 17:15:05 192.168.87.116,1148295,30328,0,0
2017-08-03 17:15:06 192.168.87.152,41497,1838271,453,0
2017-08-03 17:15:15 192.168.87.116,729245,19488,0,0
2017-08-03 17:15:16 192.168.87.152,22094,898202,163,0
2017-08-03 17:15:25 192.168.87.116,729245,19488,0,0
2017-08-03 17:15:27 192.168.87.152,22094,898202,1641,0
2017-08-03 17:15:35 192.168.87.116,347731,11127,0,0
2017-08-03 17:15:36 192.168.87.152,22094,898202,572,0
2017-08-03 17:15:45 192.168.87.116,623030,17637,0,0
2017-08-03 17:15:46 192.168.87.152,15291,584126,134,0
2017-08-03 17:15:55 192.168.87.116,811654,21835,0,0
2017-08-03 17:15:56 192.168.87.152,15291,584126,989,0
2017-08-03 17:16:05 192.168.87.116,705161,20173,0,0
2017-08-03 17:16:06 192.168.87.152,22331,905123,202,0
2017-08-03 17:16:15 192.168.87.116,1006403,32750,0,0
2017-08-03 17:16:16 192.168.87.152,21840,906717,257,0
2017-08-03 17:16:25 192.168.87.116,780622,21726,0,0
2017-08-03 17:16:26 192.168.87.152,21840,906717,174,0
2017-08-03 17:16:35 192.168.87.116,437793,14492,0,0
2017-08-03 17:16:36 192.168.87.152,19560,694680,370,0
2017-08-03 17:16:45 192.168.87.116,932862,27862,0,0
2017-08-03 17:16:46 192.168.87.152,19971,739336,147,0
2017-08-03 17:16:55 192.168.87.116,853469,23667,0,0
2017-08-03 17:16:56 192.168.87.152,31674,1205247,250,0
2017-08-03 17:17:05 192.168.87.116,1527346,39786,0,0
2017-08-03 17:17:06 192.168.87.152,31674,1205247,195,0
2017-08-03 17:17:15 192.168.87.116,1527346,39786,0,0
2017-08-03 17:17:16 192.168.87.152,37053,1553476,59,0
2017-08-03 17:17:25 192.168.87.116,1281783,35265,0,0
2017-08-03 17:17:26 192.168.87.152,37053,1553476,390,0
2017-08-03 17:17:36 192.168.87.116,929524,23949,0,0
2017-08-03 17:17:36 192.168.87.152,28410,1146795,103,0
2017-08-03 17:17:46 192.168.87.116,698597,24795,0,0
2017-08-03 17:17:47 192.168.87.152,18742,654919,1790,0
2017-08-03 17:17:56 192.168.87.116,683696,20013,0,0
2017-08-03 17:17:56 192.168.87.152,13739,498281,66,0
2017-08-03 17:18:06 192.168.87.116,805037,20944,0,0
2017-08-03 17:18:06 192.168.87.152,21752,891320,425,0
2017-08-03 17:18:16 192.168.87.116,555283,16344,0,0
2017-08-03 17:18:16 192.168.87.152,16124,586705,647,0
2017-08-03 17:18:26 192.168.87.116,435120,13530,0,0
2017-08-03 17:18:26 192.168.87.152,16124,586705,343,0
2017-08-03 17:18:36 192.168.87.116,421324,13113,0,0
2017-08-03 17:18:37 192.168.87.152,14118,507812,712,0
2017-08-03 17:18:46 192.168.87.116,578688,18282,0,0
2017-08-03 17:18:48 192.168.87.152,14118,507812,-1,0
2017-08-03 17:18:56 192.168.87.116,53999,6822,0,0
2017-08-03 17:18:57 192.168.87.152,14118,507812,1122,0
2017-08-03 17:19:06 192.168.87.116,53999,6822,0,0
2017-08-03 17:19:08 192.168.87.152,14118,507812,-1,0
2017-08-03 17:19:16 192.168.87.116,279047,11022,0,0
2017-08-03 17:19:18 192.168.87.152,14118,507812,-1,0
2017-08-03 17:19:26 192.168.87.116,162274,5642,0,0
2017-08-03 17:19:27 192.168.87.152,14118,507812,1210,0
2017-08-03 17:19:36 192.168.87.116,158131,6411,0,0
2017-08-03 17:19:37 192.168.87.152,14118,507812,1792,0
2017-08-03 17:19:46 192.168.87.116,33263,1951,0,0
2017-08-03 17:19:46 192.168.87.152,14118,507812,21,0
2017-08-03 17:19:56 192.168.87.116,89986,7918,0,0
2017-08-03 17:19:57 192.168.87.152,14118,507812,963,0
2017-08-03 17:20:06 192.168.87.116,128380,6515,0,0
2017-08-03 17:20:06 192.168.87.152,7577,181244,595,0
2017-08-03 17:20:16 192.168.87.116,332991,11752,0,0
2017-08-03 17:20:16 192.168.87.152,11395,340921,574,0
2017-08-03 17:20:26 192.168.87.116,344390,18019,0,0
2017-08-03 17:20:26 192.168.87.152,16405,406739,357,0
2017-08-03 17:20:36 192.168.87.116,636883,19647,0,0
2017-08-03 17:20:36 192.168.87.152,12339,432142,122,0
2017-08-03 17:20:46 192.168.87.116,549154,16447,0,0
2017-08-03 17:20:46 192.168.87.152,12339,432142,531,0
2017-08-03 17:20:56 192.168.87.116,549154,16447,0,0
2017-08-03 17:20:57 192.168.87.152,12339,432142,938,0
2017-08-03 17:21:06 192.168.87.116,803007,22986,0,0
2017-08-03 17:21:06 192.168.87.152,12339,432142,717,0
2017-08-03 17:21:16 192.168.87.116,549709,17862,0,0
2017-08-03 17:21:16 192.168.87.152,12339,432142,119,0
2017-08-03 17:21:26 192.168.87.116,402410,11952,0,0
2017-08-03 17:21:26 192.168.87.152,12339,432142,754,0
2017-08-03 17:21:36 192.168.87.116,467653,13235,0,0
2017-08-03 17:21:36 192.168.87.152,12339,432142,360,0
2017-08-03 17:21:46 192.168.87.116,14922,4936,0,0
2017-08-03 17:21:48 192.168.87.152,14497,520849,-1,0
2017-08-03 17:21:56 192.168.87.116,49761,2784,0,0
2017-08-03 17:21:58 192.168.87.152,14497,520849,-1,0
2017-08-03 17:22:06 192.168.87.116,8747,1244,0,0
2017-08-03 17:22:06 192.168.87.152,14497,520849,331,0
2017-08-03 17:22:16 192.168.87.116,39765,5913,0,0
2017-08-03 17:22:18 192.168.87.152,14497,520849,-1,0
2017-08-03 17:22:26 192.168.87.116,53028,2866,0,0
2017-08-03 17:22:28 192.168.87.152,14497,520849,-1,0
2017-08-03 17:22:36 192.168.87.116,7879,975,0,0
2017-08-03 17:22:38 192.168.87.152,14497,520849,-1,0
2017-08-03 17:22:46 192.168.87.116,7879,975,0,0
2017-08-03 17:22:48 192.168.87.152,14497,520849,-1,0
2017-08-03 17:22:56 192.168.87.116,9193,2537,0,0
2017-08-03 17:22:57 192.168.87.152,14497,520849,1168,0
2017-08-03 17:23:06 192.168.87.116,207792,11392,0,0
2017-08-03 17:23:08 192.168.87.152,14497,520849,-1,0
2017-08-03 17:23:16 192.168.87.116,28827,7442,0,0
2017-08-03 17:23:16 192.168.87.152,14497,520849,22,0
2017-08-03 17:23:26 192.168.87.116,106033,8282,0,0
2017-08-03 17:23:27 192.168.87.152,14497,520849,177,0
2017-08-03 17:23:36 192.168.87.116,300083,11413,0,0
2017-08-03 17:23:36 192.168.87.152,14497,520849,315,0
2017-08-03 17:23:46 192.168.87.116,497078,15412,0,0
2017-08-03 17:23:46 192.168.87.152,5870,135229,123,0
2017-08-03 17:23:56 192.168.87.116,480290,15041,0,0
2017-08-03 17:23:56 192.168.87.152,5870,135229,84,0
2017-08-03 17:24:06 192.168.87.116,364718,10795,0,0
2017-08-03 17:24:07 192.168.87.152,12282,425643,355,0
2017-08-03 17:24:16 192.168.87.116,358836,11505,0,0
2017-08-03 17:24:17 192.168.87.152,12282,425643,1085,0
2017-08-03 17:24:26 192.168.87.116,168358,11402,0,0
2017-08-03 17:24:27 192.168.87.152,9421,303450,1181,0
2017-08-03 17:24:36 192.168.87.116,168358,11402,0,0
2017-08-03 17:24:37 192.168.87.152,9421,303450,928,0
2017-08-03 17:24:46 192.168.87.116,48320,2373,0,0
2017-08-03 17:24:47 192.168.87.152,6087,144503,1093,0
2017-08-03 17:24:56 192.168.87.116,273487,9768,0,0
2017-08-03 17:24:56 192.168.87.152,8369,249814,69,0
2017-08-03 17:25:06 192.168.87.116,263147,16132,0,0
2017-08-03 17:25:06 192.168.87.152,17365,575461,136,0
2017-08-03 17:25:16 192.168.87.116,721700,14661,0,0
2017-08-03 17:25:16 192.168.87.152,16834,554768,140,0
2017-08-03 17:25:26 192.168.87.116,752118,21922,0,0
2017-08-03 17:25:26 192.168.87.152,16834,554768,538,0
2017-08-03 17:25:36 192.168.87.116,137557,5084,0,0
2017-08-03 17:25:36 192.168.87.152,11731,422540,87,0
2017-08-03 17:25:46 192.168.87.116,430931,15247,0,0
2017-08-03 17:25:48 192.168.87.152,11731,422540,-1,0
